Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.68508266666322,-0.001197509765625,0.113014984130859,9.79712677001953,9.79777866500877
0.695119666663231,0.006137237548828,0.110470275878906,9.77676910400391,9.7773951265428
0.705156666663243,0.003293151855469,0.099243621826172,9.78709762573242,9.78760134440199
0.715193666663254,0.006885681152344,0.093705139160156,9.78814544677734,9.78859639340483
0.725229666670202,-0.001945953369141,0.087567901611328,9.78664855957031,9.7870405104233
0.735266666670213,0.002694396972656,0.081730041503906,9.78634918212891,9.78669082856991
0.745303666670225,0.009131011962891,0.079484710693359,9.77691879272461,9.77724614981873
0.755340666670236,0.000299377441406,0.082628173828125,9.79383361816406,9.7941821733628
0.765377666670247,0.004490661621094,0.086071014404297,9.78380447387695,9.78418409314834
0.775414666670258,-0.000748443603516,0.089813232421875,9.79054046630859,9.79095243575986
0.785451666670269,-0.000149688720703,0.098644866943359,9.78290634155274,9.78340366742443
0.795488666670281,0.005388793945313,0.103883972167969,9.7857504272461,9.78630330324585
0.805525666670292,0.004939727783203,0.107027435302734,9.79757583618164,9.79816164076448
0.815562666670303,0.00239501953125,0.109871520996094,9.77901443481445,9.77963193599606
0.825599666670314,0.003143463134766,0.106129302978516,9.78889389038086,9.78946969490416
0.835636666670325,0.009430389404297,0.101788330078125,9.78335540771484,9.78388945307783
0.845673666670336,0.008981323242188,0.089064788818359,9.79338455200195,9.79379365640123
0.855710666670348,-0.001646575927734,0.086370391845703,9.79158828735352,9.79196934966804
0.865746666662744,-0.00239501953125,0.086071014404297,9.7811100769043,9.78148906313134
0.875783666662755,0.00239501953125,0.07903564453125,9.77931381225586,9.77963348023858
0.885820666662767,-0.002993774414063,0.084274749755859,9.79143859863281,9.79180172526631
0.895857666662778,0.001796264648438,0.089962921142578,9.78979202270508,9.79020553418401
0.905894666662789,0.000898132324219,0.0910107421875,9.78889389038086,9.78931700165905
0.9159316666628,-0.005688171386719,0.090711364746094,9.79308517456055,9.79350693792502
0.925968666662811,-0.005987548828125,0.101788330078125,9.7861994934082,9.78673067166273
0.936005666662823,0.006436614990234,0.109422454833984,9.77437408447266,9.77498866735124
0.946042666662834,0.009280700683594,0.107476501464844,9.79128890991211,9.79188316143224
0.956079666662845,0.002095642089844,0.101938018798828,9.78545104980469,9.78598221945636
0.966116666662856,0.008681945800781,0.092807006835938,9.7814094543457,9.78185357845149
0.976153666662867,0.011076965332031,0.098644866943359,9.79039077758789,9.79089398813067
0.986190666662878,0.009729766845703,0.0910107421875,9.79113922119141,9.79156702843365
0.99622766666289,0.005688171386719,0.089364166259766,9.79113922119141,9.7915486802782
1.00626366666984,0.004191284179688,0.0910107421875,9.78485229492188,9.78527643735702
1.01630066666985,-0.006885681152344,0.092956695556641,9.79383361816406,9.79427717088578
1.02633766666986,-0.006735992431641,0.088466033935547,9.79158828735352,9.79199023701479
1.03637466666987,-0.004939727783203,0.080831909179688,9.78485229492188,9.78518740913479
1.04641166666988,-0.003592529296875,0.092208251953125,9.78380447387695,9.78423963581482
1.05644866666989,-0.001197509765625,0.10298583984375,9.77587097167969,9.77641349228681
1.06648566666991,0.007035369873047,0.106578369140625,9.78844482421875,9.78902755752443
1.07652266666992,0.002993774414063,0.104033660888672,9.78155914306641,9.78211282058172
1.08655966666993,0.012573852539063,0.096100158691406,9.79083984375,9.7913195325365
1.09659666666994,0.013172607421875,0.100740509033203,9.79143859863281,9.79196568613999
1.10663366666995,0.010627899169922,0.097147979736328,9.78874420166016,9.7892320295181
1.11667066666996,0.001197509765625,0.093106384277344,9.78096038818359,9.7814035980548
1.12670766666997,0.001646575927734,0.092058563232422,9.77931381225586,9.77974724258531
1.13674466666998,-0.009131011962891,0.092657318115234,9.7814094543457,9.78185256827884
1.14678066666238,0.002095642089844,0.09340576171875,9.78395416259766,9.78440024139702
1.15681766666239,-0.000748443603516,0.092956695556641,9.79203735351563,9.79247859533336
1.1668546666624,-0.009580078125,0.090262298583984,9.78694793701172,9.78736884878773
1.17689166666241,0.000449066162109,0.091759185791016,9.78350509643555,9.78393540053376
1.18692866666242,0.006735992431641,0.095351715087891,9.80206649780273,9.8025325783958
1.19696566666244,0.008532257080078,0.094752960205078,9.79248641967773,9.79294854486897
1.20700266666245,0.005089416503906,0.087418212890625,9.78545104980469,9.78584284025801
1.21703966666246,0.0047900390625,0.105231170654297,9.78440322875977,9.78497026498885
1.22707666666247,0.015118560791016,0.093854827880859,9.78724731445313,9.78770899106971
1.23711366666248,0.011825408935547,0.091908874511719,9.78874420166016,9.78918281201479
1.24715041666059,0.002544708251953,0.092208251953125,9.781259765625,9.78169471205797
1.2571874166606,0.001646575927734,0.088765411376953,9.79847396850586,9.79887616622213
1.26722441666061,-0.000748443603516,0.093854827880859,9.7857504272461,9.78620052488357
1.27726141666062,0.001496887207031,0.093555450439453,9.78500198364258,9.78544933474531
1.28729741666757,0,0.08861572265625,9.78051132202149,9.78091276244157
1.29733441666758,-0.005837860107422,0.088316345214844,9.79308517456055,9.79348513521312
1.30737141666759,-0.014220428466797,0.086669769287109,9.79083984375,9.79123376880854
1.3174084166676,0.002245330810547,0.087717590332031,9.78425354003906,9.78464699173818
1.32744541666762,0.012424163818359,0.095351715087891,9.79952178955078,9.79999355169672
1.33748241666763,0.014968872070313,0.095351715087891,9.7909895324707,9.79146526530387
1.34751941666764,0.013172607421875,0.095351715087891,9.7861994934082,9.78667287651628
1.35755641666765,0.006586303710938,0.104632415771484,9.78769638061524,9.78825785116715
1.36759341666766,0.009580078125,0.093106384277344,9.78320571899414,9.78365344423287
1.37763041666767,0.003442840576172,0.092208251953125,9.78425354003906,9.7846886281908
1.38766741666768,0.000748443603516,0.095950469970703,9.78919326782227,9.78966352269741
1.39770441666769,-0.006137237548828,0.093256072998047,9.78709762573242,9.78754383369254
1.4077414166677,-0.002993774414063,0.094303894042969,9.78006225585938,9.78051736441391
1.41777841666772,-0.008981323242188,0.086969146728516,9.79428268432617,9.79467291935475
1.42781441666011,-0.006286926269531,0.086669769287109,9.78021194458008,9.78059798045381
1.43785141666012,0.008981323242188,0.092507629394531,9.78365478515625,9.78409624241167
1.44788841666013,0.004191284179688,0.085621948242188,9.80101867675781,9.80139356352143
1.45792541666015,0.000898132324219,0.094004516601563,9.77197906494141,9.77243124823277
1.46796241666016,0.006735992431641,0.087717590332031,9.78919326782227,9.78958858093763
1.47799941666017,0.013172607421875,0.098345489501953,9.7811100769043,9.78161334798153
1.48803641666018,0.008681945800781,0.098345489501953,9.77242813110352,9.77292682818569
1.49807341666019,0.005688171386719,0.098345489501953,9.79248641967773,9.79298189879732
1.5081104166602,0.000449066162109,0.100141754150391,9.78006225585938,9.78057494736735
1.51814741666021,-0.002095642089844,0.102387084960938,9.78874420166016,9.78927987915444
1.52818441666022,0.002544708251953,0.090262298583984,9.78410385131836,9.7845205263962
1.53822141666024,0.000898132324219,0.089962921142578,9.79083984375,9.79125318740072
1.54825841666025,-0.0143701171875,0.09340576171875,9.78275665283203,9.78321311559345
1.55829541666026,-0.000449066162109,0.083376617431641,9.781259765625,9.7816151255623
1.56833141666721,0.005837860107422,0.084274749755859,9.77557159423828,9.77593659493224
1.57836841666722,-0.001496887207031,0.08861572265625,9.78440322875977,9.78480462400439
1.58840541666723,-0.003742218017578,0.091459808349609,9.78754669189453,9.78797472139945
1.59844241666724,0.006735992431641,0.091759185791016,9.78380447387695,9.78423707321249
1.60847941666725,0.005688171386719,0.09340576171875,9.78964233398438,9.79008958176354
1.61851641666726,0.003891906738281,0.09819580078125,9.78440322875977,9.78489673451865
1.62855341666727,0.000598754882813,0.103135528564453,9.7860498046875,9.78659328242387
1.63859041666728,0.009280700683594,0.102387084960938,9.80311431884766,9.80365337998891
1.6486274166673,0.004191284179688,0.094603271484375,9.77841567993164,9.77887419672488
1.65866441666731,0.007334747314453,0.095202026367188,9.79009140014649,9.79055702437633
1.66870141666732,0.002694396972656,0.100291442871094,9.78829513549805,9.78880928882073
1.67873841666733,0.003143463134766,0.089513854980469,9.79143859863281,9.79184826487781
1.68877541666734,0.001945953369141,0.088016967773438,9.79024108886719,9.79063692266718
1.69881141665974,0.003891906738281,0.090861053466797,9.77497283935547,9.77539589418824
1.70884841665975,-0.002694396972656,0.090262298583984,9.80386276245117,9.80427863778348
1.71888541665976,-0.005538482666016,0.086520080566406,9.78170883178711,9.7820930310948
1.72892241665977,0.009580078125,0.089364166259766,9.77991256713867,9.78032553410085
1.73895941665978,0.004640350341797,0.094902648925781,9.79413299560547,9.79459387525752
1.74899641665979,0.004939727783203,0.095950469970703,9.78679824829102,9.78726983618773
1.7590334166598,0.002544708251953,0.098944244384766,9.8001205444336,9.80062034385918
1.76907041665982,0.004041595458984,0.095651092529297,9.78230758666992,9.78277604702345
1.77910741665983,0.008083190917969,0.093256072998047,9.79697708129883,9.7974242515378
1.78914441665984,0.003143463134766,0.094004516601563,9.79353424072266,9.79398589210282
1.79918141665985,0.009879455566406,0.098794555664063,9.79518081665039,9.79568400872277
1.80921841665986,0.011825408935547,0.089813232421875,9.7956298828125,9.79604874722782
1.81925541665987,0.001347198486328,0.089214477539063,9.77886474609375,9.77927179090251
1.82929241665988,0.001646575927734,0.085023193359375,9.80161743164063,9.80198632578431
1.83932841666683,0.009879455566406,0.096249847412109,9.78485229492188,9.78533065717286
1.84936541666684,0.009879455566406,0.086819458007813,9.79757583618164,9.79796547695803
1.85940241666685,0.004191284179688,0.092807006835938,9.77961318969727,9.78005443990378
1.86943941666686,0.010029144287109,0.091459808349609,9.78275665283203,9.78318931682342
1.87947641666688,0.006286926269531,0.099093933105469,9.79353424072266,9.79403757687438
1.88951341666689,-0.000299377441406,0.096848602294922,9.77856536865234,9.77904496412611
1.8995504166669,0.008532257080078,0.101339263916016,9.78874420166016,9.78927246997228
1.90958741666691,0.00718505859375,0.097147979736328,9.77931381225586,9.77979897511253
1.91962441666692,0.000598754882813,0.096998291015625,9.79877334594727,9.79925344667715
1.92966141666693,0.005388793945313,0.091908874511719,9.78036163330078,9.78079495534264
1.93969841666694,0.000149688720703,0.093705139160156,9.77751754760742,9.77796656106385
1.94973541666695,-0.003442840576172,0.098495178222656,9.79113922119141,9.79163522615283
1.95977241666697,-0.000299377441406,0.094752960205078,9.77557159423828,9.77603080023651
1.96980941666698,0.002544708251953,0.088765411376953,9.79862365722656,9.79902604087554
1.97984541667392,0.001347198486328,0.095651092529297,9.78500198364258,9.78546957311375
1.98988241667394,0.004939727783203,0.085921325683594,9.78964233398438,9.79002062829578
1.99991941667395,0.010029144287109,0.094603271484375,9.78934295654297,9.78980520151081
2.00995641667396,0.008532257080078,0.091609497070313,9.77587097167969,9.77630392092502
2.01999341667397,0.003293151855469,0.090711364746094,9.79173797607422,9.79215869911417
2.03003041667398,0.003592529296875,0.096698913574219,9.76913497924805,9.76961421085403
2.04006741667399,0.009280700683594,0.091160430908203,9.79832427978516,9.79875272916894
2.050104416674,0.001047821044922,0.099992065429688,9.79293548583985,9.7934460197062
2.06014141667401,0.01197509765625,0.097597045898438,9.77991256713867,9.78040686307113
2.07017841667403,0,0.08861572265625,9.79712677001953,9.79752752964416
2.08021541667404,0.004041595458984,0.095651092529297,9.79054046630859,9.79100853275198
2.09025241667405,0.005239105224609,0.097597045898438,9.7861994934082,9.78668754770349
2.10028941667406,-0.011226654052734,0.091759185791016,9.77272750854492,9.77316472501149
2.11032541666646,-0.002694396972656,0.097447357177734,9.78395416259766,9.78443980527286
2.12036241666647,-0.002095642089844,0.086071014404297,9.79817459106445,9.79855284867196
2.13039941666648,0.006735992431641,0.08861572265625,9.77557159423828,9.7759755581719
2.14043641666649,0.003442840576172,0.088466033935547,9.79278579711914,9.79318598621357
2.1504734166665,0.008083190917969,0.095202026367188,9.78096038818359,9.78142703694182
2.16051041666651,0.003742218017578,0.092807006835938,9.7861994934082,9.78664026464121
2.17054741666652,0.001796264648438,0.100441131591797,9.77931381225586,9.77982976774445
2.18058441666653,0.010029144287109,0.096698913574219,9.79817459106445,9.79865687635824
2.19062141666654,0.003293151855469,0.101488952636719,9.7909895324707,9.79151606633556
2.20065841666656,-0.002095642089844,0.09580078125,9.7811100769043,9.7815794490421
2.21069541666657,0.001646575927734,0.092507629394531,9.78964233398438,9.79007954002661
2.22073241666658,0.002844085693359,0.0910107421875,9.79233673095703,9.79276006529657
2.23076941666659,0.004041595458984,0.086669769287109,9.79667770385742,9.79706190736076
2.2408064166666,0.003592529296875,0.086220703125,9.78799575805664,9.78837616132773
2.25084241667355,0.003592529296875,0.086969146728516,9.78006225585938,9.78044959433024
2.26087941667356,0.005089416503906,0.087118835449219,9.78829513549805,9.78868414309427
2.27091641667357,0.003592529296875,0.094154205322266,9.78350509643555,9.78395880472863
2.28095341667358,0.00718505859375,0.087867279052734,9.78739700317383,9.78779405083347
2.29099041667359,-0.003293151855469,0.096100158691406,9.78290634155274,9.78337889345713
2.30102741667361,0.000449066162109,0.095202026367188,9.79323486328125,9.79369760176779
2.31106441667362,0.006286926269531,0.10298583984375,9.78649887084961,9.78704274833777
2.32110141667363,0.001796264648438,0.100141754150391,9.7811100769043,9.78162286811395
2.33113841667364,0.003293151855469,0.092058563232422,9.7954801940918,9.79591332427754
2.34117541667365,0.010029144287109,0.095501403808594,9.78545104980469,9.78592220232658
2.35121241667366,0.007484436035156,0.094752960205078,9.80071929931641,9.8011801801744
2.36124941667367,-0.004490661621094,0.088466033935547,9.77781692504883,9.77821815184001
2.37128641667368,0.001796264648438,0.087268524169922,9.79233673095703,9.79272575304383
2.38132241666608,0.002993774414063,0.094752960205078,9.78724731445313,9.78770642594182
2.39135941666609,0.009879455566406,0.092357940673828,9.78739700317383,9.78783774337232
2.4013964166661,0.002095642089844,0.096399536132813,9.79233673095703,9.79281144078311
2.41143341666611,0.002095642089844,0.096998291015625,9.77437408447266,9.77485558989934
2.42147041666612,0.001347198486328,0.093555450439453,9.79263610839844,9.79308308903583
2.43150741666614,-0.001796264648438,0.095351715087891,9.78919326782227,9.78965780867307
2.44154441666615,0.001646575927734,0.091459808349609,9.78275665283203,9.78318431474563
2.45158141666616,0.003742218017578,0.095651092529297,9.77706848144531,9.77753707364841
2.46161841666617,0.005987548828125,0.101638641357422,9.78470260620117,9.78523230975933
2.47165541666618,0.006286926269531,0.09340576171875,9.7956298828125,9.79607722319569
2.48169241666619,0.003293151855469,0.085771636962891,9.78769638061524,9.7880727448086
2.4917294166662,0.012723541259766,0.094453582763672,9.79039077758789,9.79085465859223
2.50176641666621,0.001796264648438,0.098345489501953,9.78051132202149,9.78100591872137
2.51180241667316,0.004939727783203,0.095501403808594,9.78694793701172,9.78741512559971
2.52183941667317,0.006137237548828,0.093854827880859,9.78934295654297,9.78979478412182
2.53187641667319,0,0.096249847412109,9.7814094543457,9.78188299596199
2.5419134166732,0.000449066162109,0.097147979736328,9.79009140014649,9.79057340276091
2.55195041667321,-0.009131011962891,0.094154205322266,9.77018280029297,9.77064073338591
2.56198741667322,0.006586303710938,0.091160430908203,9.78006225585938,9.78048931966316
2.57202441667323,-0.000449066162109,0.095052337646484,9.79233673095703,9.79279805780772
2.58206141667324,0.002245330810547,0.096399536132813,9.77766723632813,9.77814269155659
2.59209841667325,0.002694396972656,0.099542999267578,9.79607894897461,9.79658506026573
2.60213541667326,0.002844085693359,0.096549224853516,9.77841567993164,9.77889273134623
2.61217241667327,0.000898132324219,0.094303894042969,9.78560073852539,9.78605517279062
2.62220941667329,-0.003442840576172,0.099393310546875,9.78036163330078,9.78086727041496
2.6322464166733,-0.002544708251953,0.097297668457031,9.77736785888672,9.77785229791381
2.64228341667331,0.006885681152344,0.092956695556641,9.78709762573242,9.78754148371648
2.6523194166657,0.00718505859375,0.089214477539063,9.77452377319336,9.77493354661768
2.66235641666572,0.000898132324219,0.090112609863281,9.79248641967773,9.79290107009516
2.67239341666573,0.003891906738281,0.096249847412109,9.77362564086914,9.77410033445123
2.68243041666574,0.011076965332031,0.095052337646484,9.78200820922852,9.78247628422717
2.69246741666575,0.002544708251953,0.089813232421875,9.77991256713867,9.78032528667299
2.70250441666576,-0.000598754882813,0.090411987304688,9.77512252807617,9.77554065639636
2.71254141666577,0.004340972900391,0.094603271484375,9.79682739257813,9.79728511287644
2.72257841666578,0.001347198486328,0.094303894042969,9.77587097167969,9.77632590978354
2.73261541666579,0.007783813476563,0.096998291015625,9.79278579711914,9.79326926641306
2.74265241666581,0.003891906738281,0.096249847412109,9.77482315063477,9.77529778606515
2.75268941666582,0.006735992431641,0.098495178222656,9.79338455200195,9.79388215454513
2.76272641666583,0.000449066162109,0.087717590332031,9.78724731445313,9.78764039856308
2.77276341666584,0.003592529296875,0.093854827880859,9.78051132202149,9.78096229187976
2.78279941667279,0.002095642089844,0.102087707519531,9.79443237304688,9.79496461463394
2.7928364166728,0.004939727783203,0.094004516601563,9.77542190551758,9.77587513632028
2.80287341667281,0.008831634521484,0.087418212890625,9.79143859863281,9.79183280966898
2.81291041667282,0.000748443603516,0.097746734619141,9.78200820922852,9.78249659288009
2.82294741667283,0.008232879638672,0.095651092529297,9.78664855957031,9.78711944038433
2.83298441667284,0.005089416503906,0.09580078125,9.77856536865234,9.77903596275499
2.84302141667285,0.008382568359375,0.094004516601563,9.78275665283203,9.78321188798051
2.85305841667287,0.004041595458984,0.100740509033203,9.79188766479492,9.79240670236981
2.86309541667288,0.001047821044922,0.095501403808594,9.78844482421875,9.78891075109142
2.87313241667289,0.006885681152344,0.095202026367188,9.79308517456055,9.79355033042803
2.8831694166729,0.001496887207031,0.092657318115234,9.79263610839844,9.7930745718993
2.89320641667291,0.001646575927734,0.097297668457031,9.78455291748047,9.78503680843741
2.90324341667292,-0.000898132324219,0.095202026367188,9.78934295654297,9.78980590988828
2.91327941666532,0.012124786376953,0.088316345214844,9.78350509643555,9.78391121991901
2.92331641666533,0.01197509765625,0.100291442871094,9.79652801513672,9.79704868457004
2.93335341666534,0.006586303710938,0.091908874511719,9.78021194458008,9.78064600634935
2.94339041666535,0.008981323242188,0.094752960205078,9.79009140014649,9.79055404003558
2.95342741666536,0.003143463134766,0.093256072998047,9.78230758666992,9.78275259304514
2.96346441666537,0.000598754882813,0.096100158691406,9.78724731445313,9.78771912108627
2.97350141666539,0.003442840576172,0.098944244384766,9.79488143920898,9.79538178045189
2.9835384166654,-0.000748443603516,0.096848602294922,9.78350509643555,9.78398447381815
2.99357541666541,0.005538482666016,0.096848602294922,9.79113922119141,9.79161976259849
3.00361241666542,0.001496887207031,0.097447357177734,9.79233673095703,9.79282170166201
3.01364941666543,0.011825408935547,0.095501403808594,9.7859001159668,9.78637325254381
3.02368641666544,0.008981323242188,0.099692687988281,9.79428268432617,9.79479415795437
3.03372341666545,0.007484436035156,0.095052337646484,9.7814094543457,9.78187414952975
3.0437594166724,0.001796264648438,0.0910107421875,9.78664855957031,9.78707189154652
3.05379641667241,-0.000898132324219,0.089513854980469,9.7764697265625,9.77687955593543
3.06383341667242,0.000149688720703,0.085472259521484,9.79054046630859,9.79091355042932
3.07387041667243,-0.00239501953125,0.093854827880859,9.78051132202149,9.78096192534382
3.08390741667245,0.010328521728516,0.089364166259766,9.79024108886719,9.79065438112876
3.09394441667246,-0.000149688720703,0.092058563232422,9.79398330688477,9.79441595078587
3.10398141667247,0.005987548828125,0.090411987304688,9.76913497924805,9.76955518030156
3.11401841667248,0.004041595458984,0.100291442871094,9.79637832641602,9.79689251866532
3.12405541667249,-0.005239105224609,0.093256072998047,9.79533050537109,9.79577581679104
3.1340924166725,-0.002844085693359,0.092507629394531,9.79158828735352,9.79202568110185
3.14412941667251,0.001796264648438,0.097896423339844,9.78185852050781,9.782348544777
3.15416641667252,-0.001646575927734,0.102836151123047,9.7811100769043,9.78165079737101
3.16420341667254,0.007634124755859,0.096698913574219,9.79203735351563,9.79251778106083
3.17423941666493,0.00239501953125,0.097147979736328,9.78215789794922,9.78264057432837
3.18427641666494,0.002245330810547,0.093555450439453,9.79488143920898,9.79532848208665
3.19431341666495,0.001646575927734,0.090861053466797,9.78275665283203,9.78317873550201
3.20435041666497,0.002993774414063,0.092357940673828,9.78096038818359,9.78139688731151
3.21438741666498,0.005987548828125,0.092657318115234,9.78051132202149,9.78095204719519
3.22442441666499,0.012274475097656,0.09580078125,9.77856536865234,9.77904234173439
3.234461416665,0.009280700683594,0.087118835449219,9.78769638061524,9.78808848866845
3.24449841666501,0.001496887207031,0.090411987304688,9.78245727539063,9.7828751864144
3.25453554166597,0.005688171386719,0.093854827880859,9.78051132202149,9.78096328610842
3.26457254166598,0.002844085693359,0.098046112060547,9.7906901550293,9.79118148339112
3.274609541666,-0.000748443603516,0.099093933105469,9.78395416259766,9.7844560003895
3.28464654166601,0.002245330810547,0.101189575195313,9.78979202270508,9.79031522574522
3.29468354166602,0.004191284179688,0.090262298583984,9.77781692504883,9.77823443517183
3.30471954167297,0.005538482666016,0.089513854980469,9.79203735351563,9.79244805641924
3.31475654167298,0.002844085693359,0.092657318115234,9.78515167236328,9.78559077003416
3.32479354167299,0.001347198486328,0.093854827880859,9.78964233398438,9.79009231677615
3.334830541673,0.002844085693359,0.094154205322266,9.78904357910156,9.78949678465409
3.34486754167301,-0.003891906738281,0.093854827880859,9.78724731445313,9.78769808841305
3.35490454167302,-0.005089416503906,0.092956695556641,9.79428268432617,9.79472511864936
3.36494154167303,0.00718505859375,0.088915100097656,9.78290634155274,9.78331303841828
3.37497854167304,0.004640350341797,0.089064788818359,9.7956298828125,9.79603587531751
3.38501554167306,-0.0047900390625,0.098644866943359,9.77706848144531,9.77756727643026
3.39505254167307,0.003592529296875,0.094303894042969,9.77377532958984,9.77423093261038
3.40508954167308,0.00239501953125,0.102836151123047,9.78380447387695,9.78434520001983
3.41512654167309,0.000598754882813,0.105829925537109,9.78545104980469,9.78602332818445
3.42516254166549,0.006885681152344,0.092657318115234,9.7956298828125,9.79607051792985
3.4351995416655,0.006586303710938,0.101339263916016,9.78215789794922,9.78268501824616
3.44523654166551,0.006885681152344,0.098046112060547,9.78380447387695,9.78429815754558
3.45527354166552,0.009131011962891,0.093555450439453,9.78200820922852,9.78245984418543
